imdb_code,title,return_pct,Adult,Talk-Show,News,Sport,Music,War,Biography,History,Musical,Mystery,Romance,Horror,Short,Documentary,Western,Crime,Family,Comedy,Animation,N/A,Thriller,Sci-Fi,Fantasy,Drama,Adventure,Action,Genre_List
tt6966692,Green Book,1291.4321217391305,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"['Biography', 'Comedy', 'Drama']"
tt0884732,The Wedding Ringer,248.57215652173912,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,['Comedy']
tt1124035,The Ides of March,237.98228260869564,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,"['Drama', 'Thriller']"
tt5580266,The Hate U Give,52.46810869565217,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,"['Crime', 'Drama']"
tt2785390,Her,108.88694782608695,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,['Documentary']
tt2138062,Haywire,58.15086956521738,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,"['Short', 'Thriller']"
tt8115928,Eddie the Eagle,95.9151304347826,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,"['Documentary', 'Short', 'Sport']"
tt0478134,In the Valley of Elah,6.474565217391304,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,"['Crime', 'Drama', 'Mystery']"
tt1035736,Coco avant Chanel,120.92971304347824,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,"['Biography', 'Drama']"
tt0450385,1408,483.3927555555555,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,"['Fantasy', 'Horror', 'Mystery']"
tt4550098,Nocturnal Animals,43.99413777777778,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,"['Drama', 'Thriller']"
tt3007512,The Water Diviner,38.021008888888886,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,"['Drama', 'History', 'War']"
tt5814060,The Nun,1551.7802136363634,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,"['Horror', 'Mystery', 'Thriller']"
tt0492956,The Game Plan,566.3226681818182,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,"['Comedy', 'Family', 'Sport']"
tt3210686,Son of God,222.49905909090907,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,"['Biography', 'Drama', 'History']"
tt2980648,The Hundred-Foot Journey,328.5022181818182,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"['Comedy', 'Drama']"
tt2023453,Diary of a Wimpy Kid: Dog Days,251.0440681818181,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,"['Comedy', 'Family']"
tt8367814,The Gentlemen,417.6209272727273,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,"['Action', 'Comedy', 'Crime']"
tt1130080,The Informant!,89.86894545454545,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,"['Biography', 'Comedy', 'Crime']"
tt2387559,Delivery Man,152.80146363636362,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"['Comedy', 'Drama']"
tt0475290,"Hail, Caesar!",191.90998181818185,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"['Comedy', 'Drama', 'Music']"
tt0988047,Traitor,26.73739090909091,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,"['Action', 'Crime', 'Drama']"
tt6003368,Diary of a Wimpy Kid: The Long Haul,61.86171363636364,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,"['Comedy', 'Family']"
tt0951216,Mad Money,13.836622727272728,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,"['Comedy', 'Crime', 'Thriller']"
tt2312718,Homefront,134.9789181818182,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,"['Action', 'Crime', 'Thriller']"
tt0465502,Igor,40.96976818181818,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,"['Animation', 'Comedy', 'Family']"
tt2938956,The Transporter Refueled,216.8113409090909,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,"['Action', 'Adventure', 'Thriller']"
tt0389557,Zwartboek,23.8107,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,"['Drama', 'Thriller', 'War']"
tt0465538,Michael Clayton,332.50070232558136,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,"['Crime', 'Drama', 'Mystery']"
tt1859650,To Rome with Love,245.5363023255814,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,"['Comedy', 'Music', 'Romance']"
tt1045658,Silver Linings Playbook,1025.7735857142857,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"['Comedy', 'Drama', 'Romance']"
tt2531344,Blockers,350.1132428571428,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,['Comedy']
tt0837563,Pet Sematary,432.42729523809516,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,"['Horror', 'Mystery', 'Thriller']"
tt0795368,Death at a Funeral,133.22491904761904,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,['Comedy']
tt1405500,For Colored Girls,81.03749047619047,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,['Drama']
tt0463998,Freedom Writers,107.77432857142857,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,"['Biography', 'Crime', 'Drama']"
tt1298644,The Hustle,363.8560904761905,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,"['Comedy', 'Crime']"
tt1458169,Kidnap,65.88609523809525,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,"['Action', 'Crime', 'Drama']"
tt1023111,Never Back Down,87.23714761904762,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,"['Action', 'Drama', 'Sport']"
tt1340800,Tinker Tailor Soldier Spy,287.7542285714285,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,"['Drama', 'Mystery', 'Thriller']"
tt5503686,Hustlers,626.9213188405797,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,"['Comedy', 'Crime', 'Drama']"
tt6857112,Us,1180.459595,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,"['Horror', 'Mystery', 'Thriller']"
tt3783958,La La Land,2128.03924,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"['Comedy', 'Drama', 'Music']"
tt1457767,The Conjuring,1488.7220100000006,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,"['Horror', 'Mystery', 'Thriller']"
tt2543472,Wonder,1463.7760750000002,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,"['Drama', 'Family']"
tt1116184,Jackass 3D,758.4289650000003,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,"['Action', 'Comedy', 'Documentary']"
tt4651520,Bad Moms,802.4280050000001,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,['Comedy']
tt6823368,Glass,1134.9951950000002,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,"['Drama', 'Sci-Fi', 'Thriller']"
tt1014775,Beverly Hills Chihuahua,671.0908400000002,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,"['Adventure', 'Comedy', 'Drama']"
tt2103254,Tammy,382.03827500000006,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,"['Comedy', 'Romance']"
tt6977338,Good Boys,455.86799,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,"['Adventure', 'Comedy']"
tt1033575,The Descendants,777.5390000000001,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"['Comedy', 'Drama']"
tt0486822,Disturbia,492.68813500000016,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,"['Crime', 'Drama', 'Mystery']"
tt1198138,Obsessed,269.82356500000003,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,"['Drama', 'Romance', 'Thriller']"
tt1294226,The Last Song,363.39474,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,"['Drama', 'Music', 'Romance']"
tt1391137,Why Did I Get Married Too?,204.155335,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"['Comedy', 'Drama', 'Romance']"
tt2872518,The Shack,384.54229,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,"['Drama', 'Fantasy']"
tt2024544,12 Years a Slave,803.8253050000003,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,"['Biography', 'Drama', 'History']"
tt2674426,Me Before You,941.32599,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,"['Drama', 'Romance']"
tt7634968,What Men Want,249.55951500000003,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,"['Comedy', 'Fantasy', 'Romance']"
tt3628584,Barbershop: The Next Cut,172.02101000000005,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"['Comedy', 'Drama']"
tt7040874,A Simple Favor,388.143585,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,"['Comedy', 'Crime', 'Mystery']"
tt4355418,Selma,233.88288000000003,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,"['Documentary', 'History', 'Short']"
tt0477071,Premonition,307.306715,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,"['Drama', 'Fantasy', 'Mystery']"
tt6217804,Tyler Perry’s Boo 2! A Madea Halloween,139.39786,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"['Comedy', 'Drama', 'Horror']"
tt1895587,Spotlight,359.51219000000015,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,"['Biography', 'Crime', 'Drama']"
tt11393148,Queen & Slim,139.681995,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,"['Biography', 'Drama', 'History']"
tt6063050,Acrimony,133.13918,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,['Thriller']
tt3369806,Max,118.290785,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,"['Adventure', 'Drama', 'Family']"
tt1047494,Meet the Browns,109.87693999999999,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"['Comedy', 'Drama', 'Romance']"
tt1148204,Orphan,293.84713999999997,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,"['Horror', 'Mystery', 'Thriller']"
tt4587656,The Star,213.79005,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,"['Adventure', 'Animation', 'Comedy']"
tt0799949,Epic Movie,334.29289,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,"['Adventure', 'Comedy', 'Fantasy']"
tt0947802,Lakeview Terrace,124.106495,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,"['Crime', 'Drama', 'Thriller']"
tt3531824,Nerve,327.919725,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,"['Action', 'Adventure', 'Crime']"
tt3231054,Risen,131.22033000000002,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,"['Action', 'Drama', 'History']"
tt1666186,Vampires Suck,307.1249400000001,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,"['Comedy', 'Horror']"
tt1440728,The American,239.753615,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,"['Crime', 'Drama', 'Thriller']"
tt1268799,A Very Harold & Kumar 3D Christmas,81.328725,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,"['Adventure', 'Comedy', 'Fantasy']"
tt1572315,Texas Chainsaw 3D,138.33006500000002,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,"['Horror', 'Thriller']"
tt1371150,This is Where I Leave You,106.4816,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"['Comedy', 'Drama']"
tt0918927,Doubt,165.95550500000004,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,"['Drama', 'Mystery']"
tt0815236,She's Out of My League,143.404885,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,"['Comedy', 'Romance']"
tt1013753,Milk,186.466855,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,"['Biography', 'Drama']"
tt2023631,The Debt,133.02026999999998,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,"['Comedy', 'Short']"
tt0433362,Daybreakers,157.22751499999995,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,"['Action', 'Adventure', 'Fantasy']"
tt0200465,The Bank Job,230.71502500000003,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,"['Crime', 'Drama', 'Thriller']"
tt0814335,The Stepfather,46.13780500000001,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,"['Crime', 'Thriller']"
tt0479968,One Missed Call,122.56733,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"['Horror', 'Mystery']"
tt0421073,Street Kings,227.289055,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,"['Action', 'Crime', 'Drama']"
tt1213663,The World's End,135.62319000000002,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,"['Comedy', 'Sci-Fi']"
tt1414382,You Again,64.194725,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,"['Comedy', 'Romance']"
tt0479500,Nancy Drew,53.51922500000001,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,"['Comedy', 'Crime', 'Family']"
tt4669788,On the Basis of Sex,94.41722,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,"['Biography', 'Drama']"
tt2318092,Endless Love,73.59086500000002,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,"['Drama', 'Romance']"
tt9278312,Spiral,94.841665,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,['Drama']
tt1067774,Monte Carlo,98.43384499999999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,"['Adventure', 'Comedy', 'Family']"
tt4799050,Rough Night,134.221785,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,"['Comedy', 'Crime', 'Thriller']"
tt1781893,Shorts,49.354005,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,['Comedy']
tt0800308,Appaloosa,39.557265,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,"['Action', 'Crime', 'Drama']"
tt1741273,Secret in Their Eyes,63.04009500000001,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,"['Crime', 'Drama', 'Mystery']"
tt0490204,Reign Over Me,0.4099350000000001,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,['Drama']
tt1046163,My Best Friend's Girl,73.93555500000002,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,"['Comedy', 'Romance']"
tt0791304,Georgia Rule,4.0980050000000015,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"['Comedy', 'Drama']"
tt0758758,Into the Wild,184.1148,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,"['Adventure', 'Biography', 'Drama']"
tt1730768,The Zookeeper’s Wife,31.543745,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,"['Biography', 'Drama', 'History']"
tt2039338,Flatliners,125.86869000000002,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,"['Drama', 'Horror', 'Mystery']"
tt0455760,Dead Silence,3.0733050000000004,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,"['Crime', 'Horror', 'Mystery']"
tt0913354,Armored,18.305190000000003,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,"['Action', 'Crime', 'Thriller']"
tt0419887,The Kite Runner,270.903725,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,['Drama']
tt1592525,Lockout,69.71524500000001,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,"['Action', 'Sci-Fi', 'Thriller']"
tt1213644,Disaster Movie,83.60376000000002,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,"['Comedy', 'Sci-Fi']"
tt0770703,What's Your Number?,50.81892500000001,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,"['Comedy', 'Romance']"
tt2503944,Burnt,83.83146500000002,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"['Comedy', 'Drama']"
tt0995039,Ghost Town,49.79114000000001,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,"['Comedy', 'Drama', 'Fantasy']"
tt1712261,Triple 9,29.71896000000001,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,"['Action', 'Crime', 'Thriller']"
tt2547584,The Light Between Oceans,11.40866,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,"['Drama', 'Romance']"
tt1228987,Let Me In,41.351995,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,"['Drama', 'Fantasy', 'Horror']"
tt0799934,Be Kind Rewind,54.47123500000001,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,['Comedy']
tt0795368,Death at a Funeral,136.44574,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,['Comedy']
tt1366365,The Cold Light of Day,26.806030000000003,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,"['Action', 'Thriller']"
tt1430507,長江七號 (CJ7),136.50385500000002,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,['Comedy']
tt5580390,The Shape of Water,904.0553538461536,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,"['Adventure', 'Drama', 'Fantasy']"
tt1284575,Bad Teacher,1033.9420894736843,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,"['Comedy', 'Romance']"
tt1700841,Sausage Party,643.9171315789474,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,"['Adventure', 'Animation', 'Comedy']"
tt1385912,I Can Do Bad All By Myself,172.28379473684208,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"['Comedy', 'Drama']"
tt0455407,The Crazies,197.08175789473685,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,"['Horror', 'Mystery', 'Thriller']"
tt0472198,Notorious,136.69570000000002,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,"['Biography', 'Crime', 'Drama']"
tt8097306,Nobody’s Fool,71.52364736842105,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"['Comedy', 'Drama', 'Romance']"
tt0889573,The Switch,162.41297368421053,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"['Comedy', 'Drama', 'Romance']"
tt1216492,Leap Year,71.67852631578947,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,"['Comedy', 'Romance']"
tt0816442,The Book Thief,300.4563736842105,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,"['Drama', 'War']"
tt0452623,Gone Baby Gone,80.837,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,"['Crime', 'Drama', 'Mystery']"
tt1058017,The Invention of Lying,76.83685405405406,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,"['Comedy', 'Fantasy', 'Romance']"
tt2004420,Neighbors,1405.2468222222226,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,['Comedy']
tt3760922,My Big Fat Greek Wedding 2,411.6475444444445,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,"['Comedy', 'Romance']"
tt3862750,The Perfect Guy,234.8787,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,['Thriller']
tt1650043,Diary of a Wimpy Kid: Rodrick Rules,309.41774444444445,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,"['Comedy', 'Family']"
tt10327252,The Forever Purge,327.6692500000001,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,"['Action', 'Horror', 'Thriller']"
tt0926129,Prom Night,217.74252777777767,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"['Horror', 'Mystery']"
tt1596346,Soul Surfer,161.99251111111113,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,"['Biography', 'Drama', 'Family']"
tt7334528,Uncle Drew,158.85700555555556,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,"['Comedy', 'Sport']"
tt2562232,Birdman or (The Unexpected Virtue of Ignorance),473.41718888888886,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"['Comedy', 'Drama']"
tt2334873,Blue Jasmine,471.7386722222223,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"['Comedy', 'Drama']"
tt3623726,Ricki and the Flash,128.70018333333334,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"['Comedy', 'Drama', 'Music']"
tt1478839,The Art of Racing in the Rain,72.20570555555554,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"['Comedy', 'Drama', 'Romance']"
tt2279339,Love the Coopers,145.90785,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,"['Comedy', 'Fantasy', 'Romance']"
tt1197628,Observe and Report,50.8272111111111,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,"['Comedy', 'Crime', 'Drama']"
tt0899106,Love Happens,100.73896666666668,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,"['Drama', 'Romance']"
tt1016075,Fame,345.70899444444444,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"['Comedy', 'Drama', 'Musical']"
tt4287320,The Circle,125.84368888888888,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,"['Drama', 'Sci-Fi', 'Thriller']"
tt1542344,127 Hours,234.53983888888888,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,"['Biography', 'Drama']"
tt1594972,Norm of the North,69.64255555555556,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,"['Adventure', 'Animation', 'Comedy']"
