imdb_code,title,release_year,release_month,release_day,budget_$,domestic_box_office_$,worldwide_box_office_$
No_code,Popstar: Never Stop Never Stopping,2016,Jun,3,20000000,9496130,9537120
No_code,Thank You for Your Service,2017,Oct,27,20000000,9479390,9985316
No_code,Everybody's Fine,2009,Dec,4,20000000,9208876,9208876
No_code,Where’d You Go Bernadette,2019,Aug,16,20000000,9198356,10840632
No_code,Superbabies: Baby Geniuses 2,2004,Aug,27,20000000,9109322,9355369
No_code,Battle of the Year,2013,Sep,20,20000000,8888355,16723377
No_code,Ratchet and Clank,2016,Apr,15,20000000,8813410,14365639
No_code,Death at a Funeral,2007,Aug,17,20000000,8580428,47289148
No_code,The Man,2005,Sep,9,20000000,8330720,10393696
No_code,Code Name: The Cleaner,2007,Jan,5,20000000,8135024,8135024
No_code,Inherent Vice,2014,Dec,12,20000000,8110975,14772346
No_code,Connie and Carla,2004,Apr,16,20000000,8047525,9649039
No_code,Machete Kills,2013,Oct,11,20000000,8008161,18273009
No_code,Sweet Charity,1969,Apr,1,20000000,8000000,8000000
No_code,Doogal,2006,Feb,24,20000000,7578946,28058652
No_code,Proof,2005,Sep,16,20000000,7535331,8284331
No_code,An American Carol,2008,Oct,3,20000000,7013191,7022183
No_code,Willard,2003,Mar,14,20000000,6882696,6882696
No_code,Strange Wilderness,2008,Feb,1,20000000,6575282,6947084
No_code,Little Boy,2015,Apr,24,20000000,6485961,17769299
No_code,Topsy Turvy,1999,Dec,17,20000000,6201757,6201757
No_code,Chasing Mavericks,2012,Oct,25,20000000,6002756,8300821
No_code,A Most Violent Year,2014,Dec,31,20000000,5749134,8869722
No_code,A Dangerous Method,2011,Nov,23,20000000,5702083,14807531
No_code,A Scanner Darkly,2006,Jul,7,20000000,5501616,7405084
No_code,Bandslam,2009,Aug,14,20000000,5210988,12967829
No_code,Alone in the Dark,2005,Jan,28,20000000,5178569,10588079
No_code,Birth,2004,Oct,29,20000000,5005899,14603001
No_code,Hands of Stone,2016,Aug,26,20000000,4712792,5031975
No_code,Tolkien,2019,May,3,20000000,4535154,8967531
No_code,Passchendaele,2008,Oct,24,20000000,4452423,4453327
No_code,Flash of Genius,2008,Oct,3,20000000,4442377,4504111
No_code,I’m Not There,2007,Nov,21,20000000,4017609,12397613
No_code,The Cold Light of Day,2012,Apr,4,20000000,3763583,25361206
No_code,The Brothers Bloom,2009,May,15,20000000,3531756,5531756
No_code,"Synecdoche, New York",2008,Oct,24,20000000,3083538,4383538
No_code,The Last Full Measure,2020,Jan,24,20000000,2949212,3321111
No_code,Suspiria,2018,Oct,12,20000000,2483472,7023292
No_code,LBJ,2017,Nov,3,20000000,2468683,2507181
No_code,Mononoke-hime,1999,Oct,29,20000000,2374107,150345863
No_code,Bon Voyage,2004,Mar,19,20000000,2353728,8359720
No_code,My All-American,2015,Nov,13,20000000,2246000,2246000
No_code,Can't Stop the Music,1980,Jun,20,20000000,2000000,2000000
No_code,The Proposition,2006,May,5,20000000,1903434,5313608
No_code,Marci X,2003,Aug,22,20000000,1646664,1646664
No_code,Equilibrium,2002,Dec,6,20000000,1190018,5345869
No_code,Dylan Dog: Dead of Night,2011,Apr,29,20000000,1186538,6093725
No_code,The Oogieloves in the BIG Balloon Adventure,2012,Aug,29,20000000,1065907,1065907
No_code,The Children of Huang Shi,2008,May,23,20000000,1031872,8221700
No_code,The Yards,2000,Oct,20,20000000,882710,2282710
No_code,Middle Men,2010,Aug,6,20000000,754301,754301
No_code,Jìyì dàshī,2017,Apr,24,20000000,587470,43888531
No_code,All Good Things,2010,Dec,3,20000000,582024,873617
No_code,By the Sea,2015,Nov,12,20000000,538460,3727746
No_code,Steamboy,2004,Oct,22,20000000,468867,10468867
No_code,The Game of Their Lives,2005,Apr,22,20000000,375474,375474
No_code,Rapa Nui,1994,Sep,11,20000000,305070,305070
No_code,The Tempest,2010,Dec,10,20000000,277943,277943
No_code,長江七號 (CJ7),2008,Mar,7,20000000,206678,47300771
No_code,The Burning Plain,2009,Sep,18,20000000,200730,1167092
No_code,Les Couloirs du temps: Les visiteurs 2,1998,Mar,27,20000000,146072,26146072
No_code,People I Know,2003,Apr,25,20000000,121972,5694213
No_code,Regression,2015,Oct,1,20000000,55039,15824374
No_code,Admiral,0,,,20000000,0,38585047
No_code,Zambezia,2012,Aug,23,20000000,0,34454336
No_code,Three Kingdoms: Resurrection of the Dragon,2010,Apr,13,20000000,0,22139590
No_code,The Touch,2004,Mar,31,20000000,0,5918742
No_code,Extinction,2018,Jul,27,20000000,0,2360000
No_code,Survivor,2015,May,29,20000000,0,1703281
No_code,The History of Love,2016,Nov,11,20000000,0,476624
No_code,Butterfly on a Wheel,2007,Dec,25,20000000,0,0
No_code,Dwegons and Leprechauns,2014,Aug,29,20000000,0,0
No_code,Fight Valley,2016,Jul,22,20000000,0,0
No_code,The Thousand Miles,0,,,20000000,0,0
No_code,How It Ends,2018,Jul,13,20000000,0,0
No_code,Bird Box,2018,Dec,13,19800000,0,0
No_code,Der Baader Meinhof Komplex,2009,Aug,21,19700000,476270,16498827
No_code,The Shape of Water,2017,Dec,1,19500000,63859435,195790794
No_code,De rouille et d’os,2012,Nov,23,19500000,2061449,29393634
No_code,The Painted Veil,2006,Dec,20,19400000,8060487,15118795
No_code,The Frozen Ground,2013,Aug,23,19200000,0,5617460
No_code,The Devil's Double,2011,Jul,29,19100000,1361512,5965646
No_code,Back to the Future,1985,Jul,3,19000000,212259762,385510205
No_code,Dances with Wolves,1990,Nov,9,19000000,184208842,424208805
No_code,Scary Movie,2000,Jul,7,19000000,157019771,277200000
No_code,Bad Teacher,2011,Jun,24,19000000,100292856,215448997
No_code,Sausage Party,2016,Aug,10,19000000,97670358,141344255
No_code,Sea of Love,1989,Sep,15,19000000,58571513,58571513
No_code,Just Married,2003,Jan,10,19000000,56127162,101564935
No_code,I Can Do Bad All By Myself,2009,Sep,11,19000000,51733921,51733921
No_code,A Cinderella Story,2004,Jul,16,19000000,51438175,70112484
No_code,The Shining,1980,May,23,19000000,44568631,45604250
No_code,Thirteen Ghosts,2001,Oct,26,19000000,41867960,68467960
No_code,House on Haunted Hill,1999,Oct,29,19000000,40846082,65090541
No_code,The Crazies,2010,Feb,26,19000000,39123589,56445534
No_code,Notorious,2009,Jan,16,19000000,36843682,44972183
No_code,Nobody’s Fool,2018,Nov,2,19000000,31713110,32589493
No_code,The Switch,2010,Aug,20,19000000,27758465,49858465
No_code,Leap Year,2010,Jan,8,19000000,25918920,32618920
No_code,The Book Thief,2013,Nov,8,19000000,21488481,76086711
No_code,Gone Baby Gone,2007,Oct,19,19000000,20300218,34359030
No_code,Thomas and the Magic Railroad,2000,Jul,26,19000000,15911332,15911332
No_code,Mutiny on The Bounty,1962,Nov,8,19000000,13680000,13680000
No_code,Gone,2012,Feb,24,19000000,11682205,18100189
No_code,Sen to Chihiro no Kamikakushi,2001,Jul,27,19000000,10049886,383895320
No_code,Sex Drive,2008,Oct,17,19000000,8402485,10412485
No_code,Firestorm,1998,Jan,9,19000000,8123860,8123860
No_code,Take Me Home Tonight,2011,Mar,4,19000000,6928068,7576604
No_code,Won't Back Down,2012,Sep,28,19000000,5310554,5745503
No_code,Action Point,2018,Jun,1,19000000,5059608,5103675
No_code,The Fall of the Roman Empire,1964,Jan,1,19000000,4750000,4750000
No_code,The Nutcracker,0,,,19000000,2119994,2119994
No_code,George Balanchine\'s The Nutcracker,2011,Dec,13,19000000,2119994,2119994
No_code,Kansas City,1996,Aug,16,19000000,1353824,1353824
No_code,Out of the Inferno,2016,Mar,8,19000000,0,0
No_code,George A. Romero's Land of the Dead,2005,Jun,24,18975000,20700082,47751015
No_code,Indigènes,2006,Dec,15,18900000,320700,26063572
No_code,The Amityville Horror,2005,Apr,15,18500000,65233369,109175673
No_code,Adaptation,2002,Dec,6,18500000,22498520,32531759
No_code,The Invention of Lying,2009,Oct,2,18500000,18451251,32714818
No_code,Fear and Loathing in Las Vegas,1998,May,22,18500000,10680275,13711903
No_code,Ne le dis à personne,2008,Jul,4,18500000,6198883,33954018
No_code,Left Behind,2001,Feb,2,18500000,4221341,4221341
No_code,The Hunt,2020,Mar,12,18200000,5812500,12400979
No_code,Neighbors,2014,May,9,18000000,150086800,270944428
No_code,Borat,2006,Nov,3,18000000,128505958,261443242
No_code,The Mask,1994,Jul,29,18000000,119920129,351620129
No_code,Big,1988,Jun,3,18000000,114968774,151665347
No_code,Legally Blonde,2001,Jul,13,18000000,96493426,141809235
No_code,Mean Girls,2004,Apr,30,18000000,86047227,130714469
No_code,Star Trek III: The Search for Spock,1984,Jun,1,18000000,76471046,87000000
No_code,The Exorcism of Emily Rose,2005,Sep,9,18000000,75072454,144529078
No_code,Deuce Bigalow: Male Gigolo,1999,Dec,10,18000000,65535067,92935067
No_code,Barbershop 2: Back in Business,2004,Feb,6,18000000,65070412,65842412
No_code,The Family Stone,2005,Dec,16,18000000,60062868,92357499
No_code,Bad Santa,2003,Nov,26,18000000,60060328,77147031
No_code,Predator,1987,Jun,12,18000000,59735548,98267558
No_code,My Big Fat Greek Wedding 2,2016,Mar,23,18000000,59689605,92096558
No_code,The Perfect Guy,2015,Sep,9,18000000,57027435,60278166
No_code,Austin Powers: International Man of Mystery,1997,May,2,18000000,53883989,67683989
No_code,Diary of a Wimpy Kid: Rodrick Rules,2011,Mar,25,18000000,52698535,73695194
No_code,Amadeus,1984,Sep,19,18000000,51973029,51973029
No_code,The Forever Purge,2021,Jul,1,18000000,44525465,76980465
No_code,Prom Night,2008,Apr,11,18000000,43869350,57193655
No_code,Soul Surfer,2011,Apr,8,18000000,43853424,47158652
No_code,Under the Tuscan Sun,2003,Sep,26,18000000,43601508,57490024
No_code,Uncle Drew,2018,Jun,27,18000000,42469946,46594261
No_code,Birdman or (The Unexpected Virtue of Ignorance),2014,Oct,17,18000000,42340598,103215094
No_code,Peggy Sue Got Married,1986,Oct,10,18000000,41382841,41382841
No_code,Gosford Park,2001,Dec,26,18000000,41300105,58271886
No_code,Orange County,2002,Jan,11,18000000,41059716,43308707
No_code,Gung Ho,1986,Mar,14,18000000,36611610,36611610
No_code,Blue Jasmine,2013,Jul,26,18000000,33404871,102912961
No_code,United 93,2006,Apr,28,18000000,31567134,77635035
No_code,Honey,2003,Dec,5,18000000,30272254,62646763
No_code,The Fog,2005,Oct,14,18000000,29511112,37048526
No_code,Spy Hard,1996,May,24,18000000,26936265,26936265
No_code,Ricki and the Flash,2015,Aug,7,18000000,26839498,41166033
No_code,Glory,1989,Dec,13,18000000,26828365,26828365
No_code,The Art of Racing in the Rain,2019,Aug,9,18000000,26402818,30997027
No_code,Conan the Destroyer,1984,Jun,29,18000000,26400000,26400000
No_code,Love the Coopers,2015,Nov,12,18000000,26302731,44263413
No_code,Catch-22,1970,Jun,24,18000000,24911670,24911670
No_code,Observe and Report,2009,Apr,10,18000000,24007324,27148898
No_code,Raging Bull,1980,Nov,14,18000000,23380203,23380513
No_code,Love Happens,2009,Sep,18,18000000,22965110,36133014
No_code,Fame,2009,Sep,25,18000000,22455510,80227619
No_code,The Circle,2017,Apr,28,18000000,20497844,40651864
No_code,Young Sherlock Holmes,1985,Dec,4,18000000,19739000,19739000
No_code,127 Hours,2010,Nov,5,18000000,18335230,60217171
No_code,Small Time Crooks,2000,May,19,18000000,17266359,29934477
No_code,Center Stage,2000,May,12,18000000,17200925,21361109
No_code,Norm of the North,2016,Jan,14,18000000,17062499,30535660
No_code,Catch That Kid,2004,Feb,6,18000000,16703799,16959614
No_code,Jobs,2013,Aug,16,18000000,16131410,43402515
No_code,Life as a House,2001,Oct,26,18000000,15652637,23889158
No_code,Youth in Revolt,2010,Jan,8,18000000,15285588,19685588
No_code,And So It Goes,2014,Jul,10,18000000,15160801,17920013
No_code,"I Love You, Beth Cooper",2009,Jul,10,18000000,14800725,16382538
No_code,Blow Out,1981,Jul,24,18000000,13747234,13747988
No_code,The Tailor of Panama,2001,Mar,30,18000000,13491653,27491653
No_code,The Legend of the Lone Ranger,1981,May,22,18000000,13400000,13400000
No_code,Labor Day,2014,Jan,31,18000000,13371528,14189810
No_code,Getaway,2013,Aug,30,18000000,10501938,11813989
No_code,The Ice Storm,1997,Sep,26,18000000,8038061,16011975
No_code,Being Julia,2004,Oct,15,18000000,7739049,14451322
No_code,Troop Beverly Hills,1989,Mar,22,18000000,7190505,7190505
No_code,Nine 1/2 Weeks,1986,Feb,21,18000000,6734844,6734844
No_code,The Last Station,2010,Jan,15,18000000,6617867,15696146
No_code,Dragonslayer,1981,Jun,26,18000000,6000000,6000000
No_code,Ed Wood,1994,Sep,30,18000000,5828466,5828466
No_code,Mongol,2008,Jun,6,18000000,5705761,27147349
No_code,RocknRolla,2008,Oct,8,18000000,5700626,27794339
No_code,Megaforce,1982,Jun,25,18000000,5675599,5675599
No_code,Mao's Last Dancer,2010,Aug,20,18000000,4806750,25941437
No_code,Hamlet,1996,Dec,25,18000000,4501094,7129670
No_code,The Railway Man,2014,Apr,11,18000000,4438438,23910210
No_code,Restoration,1995,Dec,29,18000000,4100000,4100000
No_code,Midnight Special,2016,Feb,18,18000000,3712282,7680250
No_code,Miss Sloane,2016,Nov,25,18000000,3500605,7768259
No_code,Metallica Through the Never,2013,Sep,27,18000000,3419967,9082906
No_code,Anything Else,2003,Sep,19,18000000,3203044,13203044
No_code,Unforgettable,1996,Feb,23,18000000,2483790,2483790
No_code,T2: Trainspotting,2017,Jan,27,18000000,2402004,42137612
No_code,Das Weisse Band: Eine deutsche Kindergeschichte,2009,Dec,30,18000000,2222862,25727044
No_code,8 Million Ways to Die,1986,Apr,25,18000000,1305114,1305114
No_code,Phantom,2013,Mar,1,18000000,1034589,1199510
No_code,The Salton Sea,2002,Apr,26,18000000,676698,676698
No_code,The Informers,2009,Apr,24,18000000,315000,315000
No_code,One Man's Hero,1999,Sep,24,18000000,229311,229311
No_code,Carlos,2010,Oct,15,18000000,145526,1619153
No_code,Renaissance,2006,Sep,22,18000000,70644,2401413
No_code,My Spy,2002,Jul,9,18000000,0,6983461
No_code,I Come with the Rain,0,,,18000000,0,627422
No_code,I Am Wrath,2016,Apr,14,18000000,0,309608
No_code,Wolves,2014,Nov,14,18000000,0,94953
No_code,Day of the Dead,2008,Apr,8,18000000,0,0
No_code,The Prince,2014,Aug,22,18000000,0,0
No_code,Forsaken,2016,Feb,19,18000000,0,0
No_code,Red Sonja,1985,Jun,28,17900000,6905861,6908640
No_code,Baekdusan,2019,Dec,19,17700000,372562,59505509
No_code,Red Lights,2012,Jul,13,17700000,49521,14518884
No_code,Superbad,2007,Aug,17,17500000,121463226,169955142
No_code,Madea Goes To Jail,2009,Feb,20,17500000,90508336,90508336
No_code,Step Up 2 the Streets,2008,Feb,14,17500000,58017783,148586910
No_code,Hoodwinked,2006,Jan,13,17500000,51386611,109843390
No_code,Hotel Rwanda,2004,Dec,22,17500000,23519128,36520451
No_code,Beerfest,2006,Aug,25,17500000,19185184,20159316
No_code,Black Nativity,2013,Nov,27,17500000,7018188,7454184
No_code,City of Ghosts,2003,Apr,25,17500000,325491,325491
No_code,Taxi 4,0,,,17500000,0,60865364
No_code,Hotel Mumbai,2019,Feb,22,17300000,9619500,21132855
No_code,A Quiet Place,2018,Apr,4,17000000,188024361,334876670
No_code,The Others,2001,Aug,10,17000000,96522687,207765056
No_code,Aliens,1986,Jul,18,17000000,85160248,183300764
No_code,Let’s Be Cops,2014,Aug,13,17000000,82390774,136890774
No_code,I Know What You Did Last Summer,1997,Oct,17,17000000,72250091,125250091
No_code,My Fair Lady,1964,Oct,22,17000000,72000000,72071636
No_code,Sideways,2004,Oct,22,17000000,71502303,109726800
No_code,The Best Man Holiday,2013,Nov,15,17000000,70525195,72835710
No_code,Friday the 13th,2009,Feb,13,17000000,65002019,92670237
No_code,Pitch Perfect,2012,Sep,28,17000000,65001093,116044347
No_code,Halloween: H2O,1998,Aug,5,17000000,55041738,55041738
No_code,Evil Dead,2013,Apr,3,17000000,54239856,99041947
No_code,Jet Li's Hero,2004,Aug,27,17000000,53652140,177535958
No_code,Saw 3D,2010,Oct,29,17000000,45710178,133735284
No_code,"McFarland, USA",2015,Feb,20,17000000,44480275,45707924
No_code,Harriet,2019,Nov,1,17000000,43082155,43248374
No_code,Almost Christmas,2016,Nov,11,17000000,42065185,42493506
No_code,The Hills Have Eyes,2006,Mar,10,17000000,41778863,70355813
No_code,Crawl,2019,Jul,11,17000000,39014193,90007532
No_code,40 Days and 40 Nights,2002,Mar,1,17000000,37939782,95092667
No_code,Good Boy!,2003,Oct,10,17000000,37667746,45312217
No_code,Smokin' Aces,2007,Jan,26,17000000,35662731,57263440
No_code,A Night at the Roxbury,1998,Oct,2,17000000,30331165,30331165
No_code,Beastly,2011,Mar,4,17000000,27865571,38028230
No_code,Brooklyn's Finest,2010,Mar,5,17000000,27163593,39233233
No_code,Tron,1982,Jul,9,17000000,26918576,26919100
No_code,Lottery Ticket,2010,Aug,20,17000000,24719879,24719879
No_code,Dickie Roberts: Former Child Star,2003,Sep,5,17000000,22734486,23734486
No_code,ATL,2006,Mar,31,17000000,21170563,21170563
No_code,Summer Catch,2001,Aug,24,17000000,19693891,19693891
No_code,A Simple Plan,1998,Dec,11,17000000,16316273,16316273
No_code,Larry the Cable Guy: Health Inspector,2006,Mar,24,17000000,15680099,15680099
No_code,Superman IV: The Quest for Peace,1987,Jul,24,17000000,14522355,36700000
No_code,They,2002,Nov,27,17000000,12840842,16140842
No_code,The Adventures of Elmo in Grouchland,1999,Oct,1,17000000,11634458,11634458
No_code,55 Days at Peking,1963,May,29,17000000,10000000,10000000
No_code,My Life in Ruins,2009,Jun,5,17000000,8677425,20477425
No_code,American Dreamz,2006,Apr,21,17000000,7314027,16510971
No_code,How She Move,2008,Jan,25,17000000,7070641,8607815
No_code,Running Scared,2006,Feb,24,17000000,6855137,9729088
No_code,The Apparition,2012,Aug,23,17000000,4936819,10637281
No_code,Bobby Jones: Stroke of Genius,2004,Apr,30,17000000,2694071,2694071
No_code,Shanghai Surprise,1986,Aug,29,17000000,2315000,2315000
No_code,L'illusionniste,2010,Dec,25,17000000,2231474,8609949
No_code,Roar,0,,,17000000,2110050,2110050
No_code,Veronica Guerin,2003,Jul,11,17000000,1569918,9438074
No_code,Genius,2016,Jun,10,17000000,1361045,7265283
No_code,Nancy Drew and the Hidden Staircase,2019,Mar,15,17000000,623088,624531
No_code,Southland Tales,2007,Nov,14,17000000,275380,364607
No_code,Escobar: Paradise Lost,2015,Jan,16,17000000,195792,3917679
No_code,"Mune, le gardien de la lune",2015,Feb,6,17000000,0,14534046
No_code,Chasseurs de dragons,2009,Jun,23,17000000,0,13446115
No_code,Damnation Alley,1977,Oct,21,17000000,0,0
No_code,The Young Messiah,2016,Mar,10,16800000,6469813,7313697
No_code,FUR: An Imaginary Portrait of Diane Arbus,2006,Nov,10,16800000,223202,2281089
No_code,My Girl,1991,Nov,27,16500000,58011485,58011485
No_code,Wall Street,1987,Dec,11,16500000,43848100,43848100
No_code,Sense and Sensibility,1995,Dec,11,16500000,42993774,134993774
No_code,The Illusionist,2006,Aug,18,16500000,39868642,83792062
No_code,Becoming Jane,2007,Aug,3,16500000,18663911,39380831
No_code,House of Sand and Fog,2003,Dec,19,16500000,13005485,16154786
No_code,Sydney White,2007,Sep,21,16500000,11892415,13636339
No_code,Arn - Tempelriddaren,0,,,16500000,0,21404122
No_code,Le Flic de Belleville,2018,Oct,17,16500000,0,8126380
No_code,Dead Poets Society,1989,Jun,2,16400000,95860116,239500000
No_code,Gatwick Gangsters,2017,Nov,6,16066830,0,0
No_code,Dumb & Dumber,1994,Dec,16,16000000,127175374,246400000
No_code,When Harry Met Sally…,1989,Jul,14,16000000,92823546,92999400
No_code,Road Trip,2000,May,19,16000000,68525609,119739110
No_code,The Verdict,1982,Dec,8,16000000,53977250,53977250
No_code,Varsity Blues,1999,Jan,15,16000000,52894169,54294169
No_code,Moonrise Kingdom,2012,May,16,16000000,45512466,68848446
No_code,The Artist,2011,Oct,12,16000000,44667095,128256712
No_code,The Unborn,2009,Jan,9,16000000,42670410,78208812
No_code,The Master of Disguise,2002,Aug,2,16000000,40363530,40363530
No_code,The Texas Chainsaw Massacre: The Beginning,2006,Oct,6,16000000,39517763,50517763
No_code,El Laberinto del Fauno,2006,Nov,30,16000000,37634615,87041569
No_code,The Roommate,2011,Feb,4,16000000,37300107,52545707
No_code,The Messengers,2007,Feb,2,16000000,35374833,53774833
No_code,The Killing Fields,1984,Nov,2,16000000,34609720,34609720
No_code,See Spot Run,2001,Mar,2,16000000,33357476,43057552
No_code,Double Impact,1991,Aug,9,16000000,29090445,29090445
No_code,Baby Boy,2001,Jun,27,16000000,28734552,28734552
No_code,Nobody,2021,Mar,19,16000000,27268035,57210518
No_code,Joe Dirt,2001,Apr,11,16000000,27087695,30987695
No_code,The Women,2008,Sep,12,16000000,26902075,50103808
No_code,Hot Fuzz,2007,Feb,16,16000000,23618786,81742618
No_code,Vicky Cristina Barcelona,2008,Aug,15,16000000,23216709,104504817
No_code,A Dog’s Journey,2019,May,3,16000000,22782371,77416778
No_code,Stuber,2019,Jul,11,16000000,22370452,29634769
No_code,Boys and Girls,2000,Jun,16,16000000,21799652,21799652
No_code,Superfly,2018,Jun,13,16000000,20537137,20739323
No_code,Léon,1994,Nov,18,16000000,19284974,45284974
No_code,Remember Me,2010,Mar,12,16000000,19068240,56506120
No_code,White Oleander,2002,Oct,11,16000000,16357770,21657770
No_code,Jennifer's Body,2009,Sep,18,16000000,16204793,31943401
No_code,Drowning Mona,2000,Mar,3,16000000,15427192,15980376
No_code,Radio Days,1987,Jan,30,16000000,14792779,14792779
No_code,How to Deal,2003,Jul,18,16000000,14108518,14125516
No_code,Left Behind,2014,Oct,3,16000000,14019924,20769209
No_code,Soul Plane,2004,May,28,16000000,13922211,14553807
No_code,My Stepmother Is an Alien,1988,Dec,9,16000000,13854000,13854000
No_code,People Like Us,2012,Jun,29,16000000,12431792,12617472
No_code,The Thirteenth Floor,1999,May,28,16000000,11810854,11810854
No_code,The Cookout,2004,Sep,3,16000000,11540112,11540112
No_code,Meteor,1979,Oct,19,16000000,8400000,8400000
No_code,Highlander,1986,Mar,7,16000000,5900000,12900000
No_code,Bleed for This,2016,Nov,18,16000000,5083906,7171320
No_code,Hollywood Ending,2002,May,3,16000000,4839383,14839383
No_code,Duets,2000,Sep,15,16000000,4734235,6615452
No_code,Detroit Rock City,1999,Aug,13,16000000,4217115,5825314
No_code,Things We Lost in the Fire,2007,Oct,19,16000000,3287315,8120148
No_code,The Homesman,2014,Jun,4,16000000,2429989,8217571
No_code,Trance,2013,Mar,27,16000000,2322593,22594052
No_code,The Immigrant,2014,May,16,16000000,2013456,7585011
No_code,Steel,1997,Aug,15,16000000,1686429,1686429
No_code,The White Countess,2005,Dec,21,16000000,1669971,2814566
No_code,Bienvenue chez les Ch'tis,2008,Jul,25,16000000,1477650,247474497
No_code,Ban-do,2020,Jul,15,16000000,1224525,35077947
No_code,"Men, Women and Children",2014,Oct,1,16000000,705908,1685403
No_code,Teen Spirit,2019,Apr,12,16000000,441366,1573603
No_code,Enter the Void,2010,Sep,24,16000000,337997,1467278
No_code,Good,2008,Dec,31,16000000,31631,31631
No_code,Vamps,2012,Nov,2,16000000,3361,94812
No_code,Haeundae,2010,May,11,16000000,0,64733391
No_code,Hachiko: A Dog’s Story,2010,Mar,9,16000000,0,47707417
No_code,Zulu,2013,Dec,4,16000000,0,1844228
No_code,The Lovebirds,2020,May,22,16000000,0,0
No_code,The Old Man and the Gun,2018,Sep,28,15800000,11277120,16955673
No_code,Kimetsu no Yaiba: Mugen Ressha-Hen,2020,Oct,16,15765750,47700000,503063688
No_code,Second Act,2018,Dec,7,15700000,39282227,63288854
No_code,Juwanna Mann,2002,Jun,21,15600000,13571817,13771817
No_code,The Personal History of David Copperfield,2020,Jan,24,15600000,1876298,13211271
No_code,La Môme,2007,Jun,8,15500000,10299782,88611837
No_code,Ararat,2002,Nov,15,15500000,1693000,1757694
No_code,Slow Burn,2007,Apr,13,15500000,1237615,1237615
No_code,Madison,2005,Apr,22,15500000,517262,517262
No_code,The Yellow Handkerchief,2010,Feb,26,15500000,318623,318623
No_code,Annette,2021,Jul,7,15500000,0,2774218
No_code,Far from the Madding Crowd,2015,May,1,15495600,12236500,29729450
No_code,Wasabi,2002,Sep,27,15300000,81525,7000000
No_code,Slither,2006,Mar,31,15250000,7802450,12930343
No_code,Home Alone,1990,Nov,16,15000000,285761243,476684675
No_code,Beverly Hills Cop,1984,Dec,5,15000000,234760478,316300000
No_code,Top Gun,1986,May,16,15000000,180012912,357011945
No_code,Tootsie,1982,Dec,17,15000000,177200000,177200000
No_code,3 Men and a Baby,1987,Nov,25,15000000,167780960,167780960
No_code,The King’s Speech,2010,Nov,26,15000000,138797449,430821168
No_code,American Beauty,1999,Sep,15,15000000,130058047,356258047
No_code,"Crouching Tiger, Hidden Dragon",2000,Dec,8,15000000,128067808,213514672
No_code,Twins,1988,Dec,9,15000000,111936388,216600000
No_code,Scream,1996,Dec,20,15000000,103046663,173046663
No_code,Annabelle: Creation,2017,Aug,2,15000000,102092201,305384865
No_code,Jackass Presents: Bad Grandpa,2013,Oct,23,15000000,102003019,160903019
No_code,Heaven Can Wait,1978,Jun,28,15000000,98800000,98800000
No_code,The Color Purple,1985,Dec,18,15000000,94029472,94029472
No_code,The Imitation Game,2014,Nov,14,15000000,91125143,227740463
No_code,Beetlejuice,1988,Mar,30,15000000,73839613,74456266
No_code,Ben-Hur,1959,Nov,18,15000000,73000000,73259017
No_code,10 Cloverfield Lane,2016,Jan,4,15000000,72082999,108286422
No_code,Mama,2013,Jan,17,15000000,71628180,148095566
No_code,Private Benjamin,1980,Oct,10,15000000,69847348,69847348
No_code,Coal Miner’s Daughter,1980,Mar,7,15000000,67182787,67182787
No_code,Lethal Weapon,1987,Mar,6,15000000,65192350,120192350
No_code,Diary of a Wimpy Kid,2010,Mar,19,15000000,64003625,76954311
No_code,National Lampoon’s Vacation,1983,Jul,29,15000000,61400000,61400000
No_code,Halloween,2007,Aug,31,15000000,58269151,77514401
No_code,The Queen,2006,Sep,15,15000000,56441711,128885873
No_code,Why Did I Get Married?,2007,Oct,12,15000000,55204525,55934178
No_code,The Woman in Black,2012,Feb,3,15000000,54333290,128955898
No_code,Little Women,1994,Dec,21,15000000,50003303,50003303
No_code,The Deer Hunter,0,,,15000000,50000000,50057795
No_code,BlacKkKlansman,2018,Aug,9,15000000,49275340,93411426
No_code,When a Stranger Calls,2006,Feb,3,15000000,47860214,67215435
No_code,Big Fat Liar,2002,Feb,8,15000000,47811275,52461017
No_code,Cop Land,1997,Aug,15,15000000,44906632,63706632
No_code,Wag the Dog,1997,Dec,25,15000000,43057470,64252038
No_code,Snitch,2013,Feb,21,15000000,42930462,57907734
No_code,The Lizzie McGuire Movie,2003,May,2,15000000,42734455,55534455
No_code,Krampus,2015,Dec,2,15000000,42725475,61788393
No_code,End of Watch,2012,Sep,20,15000000,41003371,57586606
No_code,The Faculty,1998,Dec,25,15000000,40283321,40283321
No_code,What's Love Got to Do With It,1993,Jun,9,15000000,39100956,39100956
No_code,Not Another Teen Movie,2001,Dec,14,15000000,37882551,62401343
No_code,Wild,2014,Dec,3,15000000,37880356,52460543
No_code,Lawrence of Arabia,1962,Dec,16,15000000,37495385,69995047
No_code,The Theory of Everything,2014,Nov,7,15000000,35893537,123327692
No_code,Drive,2011,Sep,16,15000000,35060689,81357930
No_code,The Skulls,2000,Mar,31,15000000,35007180,35007180
No_code,Hawaii,1966,Oct,10,15000000,34562222,34562222
No_code,The Favourite,2018,Nov,23,15000000,34366783,95872148
No_code,Malibu's Most Wanted,2003,Apr,18,15000000,34308901,34499204
